2.38653e-07 0.00149925
0.00235246 0.143744
0.00898623 0.270441
0.0194005 0.381235
0.0330858 0.47596
0.0495306 0.55463
0.0682261 0.617419
0.0886716 0.66465
0.110379 0.69678
0.132876 0.714385
0.155711 0.718145
0.178456 0.708833
0.200707 0.687296
0.22209 0.654448
0.242261 0.61125
0.260904 0.558707
0.277741 0.497847
0.292521 0.429717
0.305031 0.35537
0.31509 0.275856
0.322549 0.192213
0.327294 0.105462
0.329241 0.0165953
0.328338 -0.0734272
0.324564 -0.163683
0.317924 -0.253294
0.308454 -0.34143
0.296212 -0.427309
0.281282 -0.510206
0.26377 -0.589452
0.243802 -0.664435
0.221522 -0.734602
0.197092 -0.799462
0.170688 -0.858582
0.142498 -0.91159
0.112722 -0.958173
0.0815697 -0.998077
0.0492557 -1.03111
0.0160019 -1.05712
-0.017967 -1.07602
-0.0524241 -1.08779
-0.0871422 -1.09243
-0.121895 -1.09
-0.15646 -1.08062
-0.190617 -1.06442
-0.224153 -1.04159
-0.256859 -1.01236
-0.288537 -0.976993
-0.318994 -0.935765
-0.34805 -0.888997
-0.375534 -0.837029
-0.401286 -0.780225
-0.425158 -0.718967
-0.447014 -0.653657
-0.466732 -0.584706
-0.484203 -0.512541
-0.499332 -0.437596
-0.512037 -0.36031
-0.52225 -0.281128
-0.529918 -0.200496
-0.535003 -0.118859
-0.537479 -0.0366603
-0.537336 0.0456632
-0.534576 0.12768
-0.529215 0.208968
-0.521284 0.289114
-0.510826 0.367719
-0.497895 0.444396
-0.482559 0.518772
-0.464897 0.590493
-0.444999 0.659221
-0.422965 0.724635
-0.398906 0.786437
-0.37294 0.844347
-0.345197 0.898108
-0.315811 0.947485
-0.284927 0.992265
-0.252693 1.03226
-0.219264 1.0673
-0.1848 1.09725
-0.149466 1.122
-0.113428 1.14144
-0.076856 1.15552
-0.0399222 1.16419
-0.00279869 1.16744
0.0343418 1.16527
0.0713274 1.15771
0.107987 1.14482
0.144153 1.12667
0.179659 1.10338
0.214343 1.07505
0.248047 1.04185
0.280619 1.00393
0.311911 0.961479
0.341783 0.914705
0.3701 0.863829
0.396735 0.809094
0.42157 0.750755
0.444494 0.689084
0.465406 0.624365
0.484213 0.556896
0.500833 0.486985
0.515193 0.414951
0.527231 0.34112
0.536894 0.265825
0.544142 0.189406
0.548944 0.112204
0.55128 0.0345659
0.551143 -0.0431619
0.548535 -0.120633
0.54347 -0.197504
0.535972 -0.273432
0.526076 -0.348083
0.513829 -0.421124
0.499287 -0.492235
0.482516 -0.561101
0.463593 -0.62742
0.442604 -0.690898
0.419642 -0.751258
0.394813 -0.808235
0.368227 -0.861579
0.340004 -0.911056
0.310271 -0.95645
0.27916 -0.997564
0.246811 -1.03422
0.213369 -1.06625
0.178982 -1.09353
0.143804 -1.11593
0.107993 -1.13335
0.0717066 -1.14573
0.0351075 -1.15301
-0.00164181 -1.15516
-0.0383777 -1.15217
-0.074937 -1.14406
-0.111157 -1.13087
-0.146877 -1.11266
-0.181939 -1.08951
-0.216186 -1.06152
-0.249468 -1.02882
-0.281635 -0.991561
-0.312546 -0.949902
-0.342063 -0.904032
-0.370056 -0.854155
-0.3964 -0.800494
-0.420979 -0.743286
-0.443684 -0.682786
-0.464414 -0.619264
-0.483078 -0.553001
-0.499594 -0.484291
-0.513887 -0.41344
-0.525895 -0.340762
-0.535564 -0.26658
-0.542853 -0.191222
-0.547729 -0.115023
-0.55017 -0.0383219
-0.550167 0.0385422
-0.547719 0.115228
-0.542837 0.191396
-0.535543 0.266707
-0.52587 0.340828
-0.513861 0.41343
-0.49957 0.484191
-0.48306 0.552797
-0.464404 0.618944
-0.443686 0.682339
-0.420997 0.7427
-0.396439 0.79976
-0.37012 0.853266
-0.342159 0.902979
-0.312678 0.948681
-0.281808 0.990168
-0.249688 1.02726
-0.21646 1.05978
-0.182271 1.0876
-0.147272 1.11058
-0.111621 1.12864
-0.0754745 1.14168
-0.0389935 1.14964
-0.00234005 1.15251
0.0343231 1.15025
0.070833 1.14289
0.107028 1.13045
0.142746 1.11299
0.17783 1.09058
0.212123 1.06333
0.245474 1.03136
0.277733 0.994813
0.308759 0.953844
0.338412 0.908639
0.366562 0.859399
0.393083 0.806341
0.417857 0.749703
0.440775 0.689735
0.461734 0.626703
0.480642 0.560889
0.497415 0.492583
0.511978 0.42209
0.524266 0.349722
0.534225 0.275801
0.541811 0.200655
0.54699 0.124618
0.549739 0.0480282
0.550045 -0.028775
0.547908 -0.10545
0.543337 -0.181657
0.536352 -0.257056
0.526985 -0.331313
0.515276 -0.404099
0.501278 -0.475089
0.485053 -0.543968
0.466674 -0.610431
0.446221 -0.674182
0.423786 -0.734938
0.399468 -0.792429
0.373375 -0.8464
0.345624 -0.89661
0.316338 -0.942838
0.285646 -0.984876
0.253685 -1.02254
0.220597 -1.05566
0.186529 -1.08409
0.151633 -1.10771
0.116063 -1.1264
0.0799769 -1.14009
0.043536 -1.14871
0.00690161 -1.15224
-0.0297634 -1.15064
-0.0662961 -1.14393
-0.102534 -1.13214
-0.138317 -1.11532
-0.173485 -1.09354
-0.207882 -1.06691
-0.241356 -1.03553
-0.273758 -0.999558
-0.304943 -0.959143
-0.334773 -0.914466
-0.363116 -0.865727
-0.389846 -0.813142
-0.414844 -0.756943
-0.437999 -0.697382
-0.459208 -0.634723
-0.478377 -0.569244
-0.495421 -0.501236
-0.510263 -0.431001
-0.522839 -0.358851
-0.533091 -0.285106
-0.540976 -0.210095
-0.546456 -0.134151
-0.54951 -0.0576103
-0.550121 0.0191861
-0.548289 0.0958974
-0.544021 0.172183
-0.537336 0.247703
-0.528263 0.322123
-0.516844 0.395112
-0.503128 0.466345
-0.487177 0.535507
-0.469062 0.602289
-0.448863 0.666396
-0.426669 0.727542
-0.40258 0.785456
-0.376703 0.83988
-0.349152 0.890573
-0.320049 0.937309
-0.289525 0.979881
-0.257714 1.0181
-0.224759 1.0518
-0.190804 1.08082
-0.156003 1.10504
-0.120508 1.12435
-0.0844773 1.13867
-0.0480716 1.14792
-0.0114523 1.15208
0.0252178 1.15112
0.0617759 1.14504
0.0980595 1.13388
0.133908 1.11768
0.169161 1.09651
0.203662 1.07048
0.237259 1.03968
0.269801 1.00427
0.301145 0.964397
0.331151 0.920238
0.359686 0.871991
0.386623 0.81987
0.411842 0.764106
0.435231 0.704947
0.456687 0.642656
0.476114 0.577511
0.493425 0.509799
0.508545 0.439822
0.521405 0.367892
0.531948 0.294327
0.540128 0.219454
0.545909 0.143606
0.549264 0.0671206
0.550178 -0.00966334
0.548649 -0.0864044
0.544682 -0.162761
0.538295 -0.238396
0.529516 -0.31297
0.518385 -0.386155
0.504951 -0.457624
0.489274 -0.527059
0.471422 -0.594153
0.451477 -0.658608
0.429525 -0.720136
0.405665 -0.778465
0.380003 -0.833335
0.352653 -0.884503
0.323736 -0.931742
0.29338 -0.974841
0.261721 -1.01361
0.2289 -1.04787
0.195061 -1.07748
0.160356 -1.1023
0.124938 -1.12223
0.0889655 -1.13717
0.0525975 -1.14705
0.0159958 -1.15184
-0.0206769 -1.15152
-0.0572578 -1.14607
-0.0935843 -1.13554
-0.129495 -1.11996
-0.16483 -1.09941
-0.199433 -1.07397
-0.23315 -1.04375
-0.265832 -1.00891
-0.297332 -0.969575
-0.327511 -0.925937
-0.356235 -0.878184
-0.383377 -0.826531
-0.408815 -0.771205
-0.432437 -0.712453
-0.454137 -0.650535
-0.47382 -0.585727
-0.491398 -0.518317
-0.506793 -0.448605
-0.519936 -0.376899
-0.530769 -0.303519
-0.539244 -0.22879
-0.545324 -0.153045
-0.54898 -0.0766196
-0.550198 0.000145951
-0.548971 0.0769109
-0.545305 0.153334
-0.539217 0.229076
-0.530733 0.3038
-0.519891 0.377175
-0.506739 0.448874
-0.491336 0.518578
-0.473749 0.585979
-0.454059 0.650776
-0.43235 0.712682
-0.408721 0.771422
-0.383277 0.826734
-0.356129 0.878373
-0.327399 0.92611
-0.297215 0.969733
-0.26571 1.00905
-0.233024 1.04388
-0.199304 1.07407
-0.164697 1.09949
-0.129359 1.12003
-0.0934469 1.13559
-0.0571191 1.14611
-0.0205376 1.15153
0.0161352 1.15184
0.0527363 1.14703
0.0891031 1.13712
0.125074 1.12216
0.160489 1.10222
0.195191 1.07738
0.229027 1.04775
0.261844 1.01347
0.293498 0.974685
0.323848 0.93157
0.35276 0.884317
0.380104 0.833134
0.40576 0.77825
0.429612 0.719909
0.451556 0.658369
0.471494 0.593904
0.489338 0.5268
0.505007 0.457356
0.518432 0.38588
0.529554 0.31269
0.538324 0.23811
0.544702 0.162473
0.54866 0.0861133
0.55018 0.00937137
0.549256 -0.0674121
0.545891 -0.143896
0.540102 -0.219741
0.531913 -0.294609
0.52136 -0.368169
0.508492 -0.440093
0.493364 -0.510061
0.476044 -0.577764
0.456609 -0.6429
0.435146 -0.705179
0.41175 -0.764325
0.386524 -0.820076
0.359581 -0.872183
0.33104 -0.920415
0.301029 -0.964558
0.26968 -1.00442
0.237133 -1.03981
0.203532 -1.07059
0.169028 -1.09661
0.133772 -1.11775
0.0979219 -1.13393
0.0616368 -1.14508
0.0250779 -1.15113
-0.0115924 -1.15208
-0.0482112 -1.1479
-0.0846158 -1.13862
-0.120645 -1.12429
-0.156137 -1.10496
-0.190936 -1.08072
-0.224887 -1.05168
-0.257839 -1.01796
-0.289645 -0.979729
-0.320164 -0.93714
-0.349261 -0.890389
-0.376806 -0.839681
-0.402677 -0.785242
-0.426759 -0.727315
-0.448945 -0.666157
-0.469136 -0.602039
-0.487243 -0.535247
-0.503186 -0.466076
-0.516893 -0.394835
-0.528303 -0.321839
-0.537367 -0.247414
-0.544042 -0.171889
-0.548301 -0.0956011
-0.550124 -0.0188881
-0.549503 0.0579088
-0.54644 0.134448
-0.54095 0.210391
-0.533056 0.285398
-0.522794 0.359138
-0.51021 0.431282
-0.495358 0.50151
-0.478306 0.56951
-0.459129 0.634979
-0.437912 0.697628
-0.41475 0.757177
-0.389745 0.813362
-0.363008 0.865933
-0.334658 0.914658
-0.304822 0.959318
-0.273631 0.999717
-0.241225 1.03567
-0.207747 1.06703
-0.173346 1.09365
-0.138175 1.1154
-0.10239 1.1322
-0.0661503 1.14397
-0.0296165 1.15066
0.0070488 1.15224
0.0436828 1.14869
0.0801228 1.14005
0.116207 1.12634
0.151774 1.10762
0.186668 1.08398
0.220732 1.05553
0.253815 1.02239
0.285771 0.984706
0.316457 0.942647
0.345737 0.8964
0.373482 0.84617
0.399566 0.792181
0.423876 0.734673
0.446302 0.6739
0.466746 0.610134
0.485116 0.543657
0.501331 0.474764
0.515318 0.403762
0.527016 0.330967
0.536373 0.256701
0.543346 0.181294
0.547906 0.105082
0.550031 0.0284035
0.549712 -0.0484015
0.546952 -0.124991
0.541761 -0.201026
0.534164 -0.276168
0.524193 -0.350082
0.511893 -0.422441
0.497319 -0.492924
0.480536 -0.561216
0.461618 -0.627015
0.440648 -0.690029
0.417721 -0.749976
0.392939 -0.806592
0.36641 -0.859624
0.338254 -0.908837
0.308595 -0.954013
