0 -0.875
1 -1.05729
2 -0.288249
3 0.847118
4 1.34951
5 0.672867
6 -0.712763
7 -1.62203
8 -1.15407
9 0.439432
10 1.83582
11 1.72144
12 0.00442036
13 -1.94099
14 -2.35037
15 -0.645455
16 1.8775
17 2.99842
18 1.50031
19 -1.57726
20 -3.60218
21 -2.56931
22 0.96819
23 4.07487
24 3.82912
25 0.0196381
26 -4.30564
27 -5.22485
28 -1.44522
29 4.16113
30 6.66206
31 3.34524
32 -3.49024
33 -7.99965
34 -5.72003
35 2.13304
36 9.04473
37 8.51734
38 0.0654341
39 -9.551
40 -11.6148
41 -3.23575
42 9.22229
43 14.8021
44 7.45873
45 -7.72322
46 -17.7654
47 -12.7343
48 4.69901
49 20.0759
50 18.9455
51 0.193801
52 -21.1864
53 -25.8194
54 -7.24415
55 20.4391
56 32.8878
57 16.6301
58 -17.0896
59 -39.4527
60 -28.3497
61 10.351
62 44.5608
63 42.1411
64 0.538117
65 -46.9963
66 -57.3956
67 -16.217
68 45.2983
69 73.0711
70 37.078
71 -37.8146
72 -87.6147
73 -63.1129
74 22.7994
75 98.9074
76 93.7352
77 1.4344
78 -104.248
79 -127.588
80 -36.3017
81 100.392
82 162.351
83 82.6668
84 -83.6716
85 -194.57
86 -140.503
87 50.215
88 219.534
89 208.496
90 3.71729
91 -231.242
92 -283.621
93 -81.256
94 222.489
95 360.713
96 184.305
97 -185.135
98 -432.088
99 -312.785
