0.085 0.996311 0.0858946
0.086 0.996225 0.0868909
0.087 0.996138 0.0878871
0.088 0.99605 0.0888832
0.089 0.99596 0.0898792
0.09 0.99587 0.0908751
0.091 0.995779 0.091871
0.092 0.995686 0.0928667
0.093 0.995593 0.0938624
0.094 0.995499 0.0948579
0.095 0.995404 0.0958534
0.096 0.995307 0.0968487
0.097 0.99521 0.097844
0.098 0.995112 0.0988392
0.099 0.995012 0.0998342
0.1 0.994912 0.100829
0.101 0.994811 0.101824
0.102 0.994709 0.102819
0.103 0.994605 0.103814
0.104 0.994501 0.104808
0.105 0.994396 0.105803
0.106 0.99429 0.106797
0.107 0.994183 0.107791
0.108 0.994074 0.108785
0.109 0.993965 0.109779
0.11 0.993855 0.110773
0.111 0.993744 0.111767
0.112 0.993632 0.112761
0.113 0.993518 0.113754
0.114 0.993404 0.114748
0.115 0.993289 0.115741
0.116 0.993173 0.116734
0.117 0.993056 0.117728
0.118 0.992938 0.118721
0.119 0.992819 0.119713
0.12 0.992698 0.120706
0.121 0.992577 0.121699
0.122 0.992455 0.122691
0.123 0.992332 0.123684
0.124 0.992208 0.124676
0.125 0.992083 0.125668
0.126 0.991957 0.12666
0.127 0.99183 0.127652
0.128 0.991702 0.128644
0.129 0.991573 0.129636
0.13 0.991443 0.130627
0.131 0.991312 0.131618
0.132 0.99118 0.13261
0.133 0.991046 0.133601
0.134 0.990912 0.134592
0.135 0.990777 0.135583
0.136 0.990641 0.136573
0.137 0.990504 0.137564
0.138 0.990367 0.138554
0.139 0.990228 0.139545
0.14 0.990088 0.140535
0.141 0.989947 0.141525
0.142 0.989805 0.142515
0.143 0.989662 0.143505
0.144 0.989518 0.144494
0.145 0.989373 0.145484
0.146 0.989227 0.146473
0.147 0.98908 0.147462
0.148 0.988932 0.148451
0.149 0.988783 0.14944
0.15 0.988634 0.150429
0.151 0.988483 0.151417
0.152 0.988331 0.152406
0.153 0.988178 0.153394
0.154 0.988024 0.154382
0.155 0.987869 0.15537
0.156 0.987714 0.156358
0.157 0.987557 0.157345
0.158 0.987399 0.158333
0.159 0.98724 0.15932
0.16 0.987081 0.160307
0.161 0.98692 0.161295
0.162 0.986758 0.162281
0.163 0.986596 0.163268
0.164 0.986432 0.164255
0.165 0.986267 0.165241
0.166 0.986102 0.166227
0.167 0.985935 0.167213
0.168 0.985767 0.168199
0.169 0.985599 0.169185
0.17 0.985429 0.17017
0.171 0.985259 0.171156
0.172 0.985087 0.172141
0.173 0.984914 0.173126
0.174 0.984741 0.174111
0.175 0.984566 0.175095
0.176 0.984391 0.17608
0.177 0.984214 0.177064
0.178 0.984037 0.178048
0.179 0.983858 0.179032
0.18 0.983679 0.180016
0.181 0.983499 0.181
0.182 0.983317 0.181983
0.183 0.983135 0.182966
0.184 0.982951 0.183949
0.185 0.982767 0.184932
0.186 0.982582 0.185915
0.187 0.982395 0.186897
0.188 0.982208 0.18788
0.189 0.98202 0.188862
0.19 0.981831 0.189844
0.191 0.98164 0.190826
0.192 0.981449 0.191807
0.193 0.981257 0.192788
0.194 0.981064 0.19377
0.195 0.980869 0.194751
0.196 0.980674 0.195731
0.197 0.980478 0.196712
0.198 0.980281 0.197692
0.199 0.980083 0.198673
0.2 0.979884 0.199653
0.201 0.979684 0.200632
0.202 0.979483 0.201612
0.203 0.979281 0.202591
0.204 0.979078 0.203571
0.205 0.978874 0.20455
0.206 0.978669 0.205528
0.207 0.978463 0.206507
0.208 0.978256 0.207485
0.209 0.978048 0.208464
0.21 0.977839 0.209442
0.211 0.977629 0.210419
0.212 0.977418 0.211397
0.213 0.977207 0.212374
0.214 0.976994 0.213351
0.215 0.97678 0.214328
0.216 0.976565 0.215305
0.217 0.97635 0.216281
0.218 0.976133 0.217258
0.219 0.975915 0.218234
0.22 0.975697 0.219209
0.221 0.975477 0.220185
0.222 0.975256 0.22116
0.223 0.975035 0.222136
0.224 0.974812 0.223111
0.225 0.974589 0.224085
0.226 0.974364 0.22506
0.227 0.974139 0.226034
0.228 0.973912 0.227008
0.229 0.973685 0.227982
0.23 0.973457 0.228955
0.231 0.973227 0.229929
0.232 0.972997 0.230902
0.233 0.972766 0.231875
0.234 0.972533 0.232848
0.235 0.9723 0.23382
0.236 0.972066 0.234792
0.237 0.971831 0.235764
0.238 0.971595 0.236736
0.239 0.971357 0.237707
0.24 0.971119 0.238679
0.241 0.97088 0.23965
0.242 0.97064 0.24062
0.243 0.970399 0.241591
0.244 0.970157 0.242561
0.245 0.969914 0.243531
0.246 0.96967 0.244501
0.247 0.969425 0.245471
0.248 0.969179 0.24644
0.249 0.968933 0.247409
0.25 0.968685 0.248378
0.251 0.968436 0.249347
0.252 0.968186 0.250315
0.253 0.967936 0.251283
0.254 0.967684 0.252251
0.255 0.967431 0.253218
0.256 0.967178 0.254186
0.257 0.966923 0.255153
0.258 0.966667 0.25612
0.259 0.966411 0.257086
0.26 0.966153 0.258052
0.261 0.965895 0.259018
0.262 0.965636 0.259984
0.263 0.965375 0.26095
0.264 0.965114 0.261915
0.265 0.964851 0.26288
0.266 0.964588 0.263845
0.267 0.964324 0.264809
0.268 0.964059 0.265773
0.269 0.963793 0.266737
0.27 0.963525 0.267701
0.271 0.963257 0.268665
0.272 0.962988 0.269628
0.273 0.962718 0.270591
0.274 0.962447 0.271553
0.275 0.962175 0.272515
0.276 0.961902 0.273478
0.277 0.961629 0.274439
0.278 0.961354 0.275401
0.279 0.961078 0.276362
0.28 0.960801 0.277323
0.281 0.960523 0.278284
0.282 0.960245 0.279244
0.283 0.959965 0.280204
0.284 0.959684 0.281164
0.285 0.959403 0.282124
0.286 0.95912 0.283083
0.287 0.958837 0.284042
0.288 0.958552 0.285001
0.289 0.958267 0.285959
0.29 0.957981 0.286917
0.291 0.957693 0.287875
0.292 0.957405 0.288833
0.293 0.957116 0.28979
0.294 0.956826 0.290747
0.295 0.956535 0.291704
0.296 0.956242 0.29266
0.297 0.955949 0.293616
0.298 0.955655 0.294572
0.299 0.95536 0.295528
0.3 0.955064 0.296483
0.301 0.954768 0.297438
0.302 0.95447 0.298392
0.303 0.954171 0.299347
0.304 0.953871 0.300301
0.305 0.953571 0.301255
0.306 0.953269 0.302208
0.307 0.952966 0.303161
0.308 0.952663 0.304114
0.309 0.952358 0.305067
0.31 0.952053 0.306019
0.311 0.951746 0.306971
0.312 0.951439 0.307922
0.313 0.951131 0.308874
0.314 0.950821 0.309825
0.315 0.950511 0.310775
0.316 0.9502 0.311726
0.317 0.949888 0.312676
0.318 0.949575 0.313625
0.319 0.949261 0.314575
0.32 0.948946 0.315524
0.321 0.94863 0.316473
0.322 0.948313 0.317421
0.323 0.947995 0.31837
0.324 0.947676 0.319317
0.325 0.947357 0.320265
0.326 0.947036 0.321212
0.327 0.946714 0.322159
0.328 0.946392 0.323106
0.329 0.946068 0.324052
0.33 0.945744 0.324998
0.331 0.945419 0.325943
0.332 0.945092 0.326889
0.333 0.944765 0.327834
0.334 0.944437 0.328778
0.335 0.944108 0.329723
0.336 0.943777 0.330667
0.337 0.943446 0.33161
0.338 0.943114 0.332554
0.339 0.942781 0.333497
0.34 0.942447 0.334439
0.341 0.942113 0.335381
0.342 0.941777 0.336323
0.343 0.94144 0.337265
0.344 0.941103 0.338206
0.345 0.940764 0.339147
0.346 0.940424 0.340088
0.347 0.940084 0.341028
0.348 0.939742 0.341968
0.349 0.9394 0.342908
0.35 0.939057 0.343847
0.351 0.938713 0.344786
0.352 0.938367 0.345725
0.353 0.938021 0.346663
0.354 0.937674 0.347601
0.355 0.937326 0.348538
0.356 0.936977 0.349475
0.357 0.936627 0.350412
0.358 0.936277 0.351349
0.359 0.935925 0.352285
0.36 0.935572 0.353221
0.361 0.935219 0.354156
0.362 0.934864 0.355091
0.363 0.934509 0.356026
0.364 0.934152 0.35696
0.365 0.933795 0.357894
0.366 0.933437 0.358828
0.367 0.933077 0.359761
0.368 0.932717 0.360694
0.369 0.932356 0.361627
0.37 0.931994 0.362559
0.371 0.931631 0.363491
0.372 0.931267 0.364422
0.373 0.930902 0.365353
0.374 0.930537 0.366284
0.375 0.93017 0.367214
0.376 0.929802 0.368144
0.377 0.929434 0.369074
0.378 0.929064 0.370003
0.379 0.928694 0.370932
0.38 0.928323 0.371861
0.381 0.92795 0.372789
0.382 0.927577 0.373717
0.383 0.927203 0.374644
0.384 0.926828 0.375571
0.385 0.926452 0.376498
0.386 0.926075 0.377424
0.387 0.925698 0.37835
0.388 0.925319 0.379276
0.389 0.924939 0.380201
0.39 0.924559 0.381126
0.391 0.924177 0.38205
0.392 0.923795 0.382974
0.393 0.923411 0.383898
0.394 0.923027 0.384821
0.395 0.922642 0.385744
0.396 0.922256 0.386666
0.397 0.921869 0.387588
0.398 0.921481 0.38851
0.399 0.921092 0.389431
0.4 0.920702 0.390352
0.401 0.920311 0.391273
0.402 0.919919 0.392193
0.403 0.919527 0.393113
0.404 0.919133 0.394032
0.405 0.918739 0.394951
0.406 0.918344 0.39587
0.407 0.917947 0.396788
0.408 0.91755 0.397706
0.409 0.917152 0.398623
0.41 0.916753 0.39954
0.411 0.916353 0.400457
0.412 0.915952 0.401373
0.413 0.915551 0.402288
0.414 0.915148 0.403204
0.415 0.914744 0.404119
0.416 0.91434 0.405033
0.417 0.913934 0.405948
0.418 0.913528 0.406861
0.419 0.913121 0.407775
0.42 0.912713 0.408688
0.421 0.912304 0.4096
0.422 0.911894 0.410512
0.423 0.911483 0.411424
0.424 0.911071 0.412335
0.425 0.910658 0.413246
0.426 0.910245 0.414157
0.427 0.90983 0.415067
0.428 0.909415 0.415976
0.429 0.908998 0.416886
0.43 0.908581 0.417795
0.431 0.908163 0.418703
0.432 0.907744 0.419611
0.433 0.907324 0.420519
0.434 0.906903 0.421426
0.435 0.906481 0.422332
0.436 0.906058 0.423239
0.437 0.905635 0.424145
0.438 0.90521 0.42505
0.439 0.904785 0.425955
0.44 0.904359 0.42686
0.441 0.903931 0.427764
0.442 0.903503 0.428668
0.443 0.903074 0.429571
0.444 0.902644 0.430474
0.445 0.902213 0.431376
0.446 0.901782 0.432278
0.447 0.901349 0.43318
0.448 0.900915 0.434081
0.449 0.900481 0.434982
0.45 0.900046 0.435882
0.451 0.899609 0.436782
0.452 0.899172 0.437681
0.453 0.898734 0.43858
0.454 0.898295 0.439479
0.455 0.897855 0.440377
0.456 0.897414 0.441275
0.457 0.896973 0.442172
0.458 0.89653 0.443069
0.459 0.896087 0.443965
0.46 0.895643 0.444861
0.461 0.895197 0.445756
0.462 0.894751 0.446651
0.463 0.894304 0.447546
0.464 0.893856 0.44844
0.465 0.893407 0.449334
0.466 0.892958 0.450227
0.467 0.892507 0.45112
0.468 0.892056 0.452012
0.469 0.891603 0.452904
0.47 0.89115 0.453795
0.471 0.890696 0.454686
0.472 0.890241 0.455577
0.473 0.889785 0.456467
0.474 0.889328 0.457357
0.475 0.88887 0.458246
0.476 0.888412 0.459134
0.477 0.887952 0.460023
0.478 0.887492 0.46091
0.479 0.88703 0.461798
0.48 0.886568 0.462684
0.481 0.886105 0.463571
0.482 0.885641 0.464457
0.483 0.885176 0.465342
0.484 0.884711 0.466227
0.485 0.884244 0.467112
0.486 0.883777 0.467996
0.487 0.883308 0.468879
0.488 0.882839 0.469762
0.489 0.882369 0.470645
0.49 0.881898 0.471527
0.491 0.881426 0.472409
0.492 0.880953 0.47329
0.493 0.88048 0.474171
0.494 0.880005 0.475051
0.495 0.87953 0.475931
0.496 0.879053 0.47681
0.497 0.878576 0.477689
0.498 0.878098 0.478568
0.499 0.877619 0.479445
0.5 0.877139 0.480323
0.501 0.876659 0.4812
0.502 0.876177 0.482076
0.503 0.875695 0.482952
0.504 0.875211 0.483828
0.505 0.874727 0.484703
0.506 0.874242 0.485577
0.507 0.873756 0.486451
0.508 0.873269 0.487325
0.509 0.872782 0.488198
0.51 0.872293 0.489071
0.511 0.871804 0.489943
0.512 0.871313 0.490814
0.513 0.870822 0.491685
0.514 0.87033 0.492556
0.515 0.869837 0.493426
0.516 0.869343 0.494296
0.517 0.868849 0.495165
0.518 0.868353 0.496034
0.519 0.867857 0.496902
0.52 0.86736 0.497769
0.521 0.866861 0.498636
0.522 0.866362 0.499503
0.523 0.865863 0.500369
0.524 0.865362 0.501235
0.525 0.86486 0.5021
0.526 0.864358 0.502965
0.527 0.863854 0.503829
0.528 0.86335 0.504693
0.529 0.862845 0.505556
0.53 0.862339 0.506418
0.531 0.861832 0.50728
0.532 0.861325 0.508142
0.533 0.860816 0.509003
0.534 0.860307 0.509864
0.535 0.859797 0.510724
0.536 0.859286 0.511583
0.537 0.858774 0.512443
0.538 0.858261 0.513301
0.539 0.857747 0.514159
0.54 0.857233 0.515017
0.541 0.856717 0.515874
0.542 0.856201 0.51673
0.543 0.855684 0.517586
0.544 0.855166 0.518442
0.545 0.854647 0.519297
0.546 0.854128 0.520151
0.547 0.853607 0.521005
0.548 0.853086 0.521858
0.549 0.852564 0.522711
0.55 0.852041 0.523564
0.551 0.851517 0.524415
0.552 0.850992 0.525267
0.553 0.850466 0.526117
0.554 0.84994 0.526968
0.555 0.849412 0.527817
0.556 0.848884 0.528667
0.557 0.848355 0.529515
0.558 0.847825 0.530363
0.559 0.847295 0.531211
0.56 0.846763 0.532058
0.561 0.846231 0.532905
0.562 0.845697 0.533751
0.563 0.845163 0.534596
0.564 0.844628 0.535441
0.565 0.844093 0.536285
0.566 0.843556 0.537129
0.567 0.843018 0.537973
0.568 0.84248 0.538815
0.569 0.841941 0.539658
0.57 0.841401 0.540499
0.571 0.84086 0.541341
0.572 0.840318 0.542181
0.573 0.839776 0.543021
0.574 0.839233 0.543861
0.575 0.838688 0.5447
0.576 0.838143 0.545538
0.577 0.837597 0.546376
0.578 0.837051 0.547214
0.579 0.836503 0.54805
0.58 0.835955 0.548887
0.581 0.835405 0.549722
0.582 0.834855 0.550558
0.583 0.834304 0.551392
0.584 0.833753 0.552226
0.585 0.8332 0.55306
0.586 0.832647 0.553893
0.587 0.832093 0.554725
0.588 0.831537 0.555557
0.589 0.830982 0.556388
0.59 0.830425 0.557219
0.591 0.829867 0.558049
0.592 0.829309 0.558879
0.593 0.82875 0.559708
0.594 0.82819 0.560537
0.595 0.827629 0.561364
0.596 0.827067 0.562192
0.597 0.826504 0.563019
0.598 0.825941 0.563845
0.599 0.825377 0.564671
0.6 0.824812 0.565496
0.601 0.824246 0.56632
0.602 0.823679 0.567144
0.603 0.823112 0.567968
0.604 0.822544 0.568791
0.605 0.821974 0.569613
0.606 0.821404 0.570435
0.607 0.820834 0.571256
0.608 0.820262 0.572077
0.609 0.81969 0.572897
0.61 0.819116 0.573716
0.611 0.818542 0.574535
0.612 0.817968 0.575353
0.613 0.817392 0.576171
0.614 0.816815 0.576988
0.615 0.816238 0.577805
0.616 0.81566 0.578621
0.617 0.815081 0.579436
0.618 0.814501 0.580251
0.619 0.813921 0.581065
0.62 0.813339 0.581879
0.621 0.812757 0.582692
0.622 0.812174 0.583504
0.623 0.81159 0.584316
0.624 0.811005 0.585128
0.625 0.81042 0.585938
0.626 0.809834 0.586749
0.627 0.809247 0.587558
0.628 0.808659 0.588367
0.629 0.80807 0.589176
0.63 0.80748 0.589983
0.631 0.80689 0.590791
0.632 0.806299 0.591597
0.633 0.805707 0.592403
0.634 0.805114 0.593209
0.635 0.804521 0.594014
0.636 0.803926 0.594818
0.637 0.803331 0.595622
0.638 0.802735 0.596425
0.639 0.802139 0.597227
0.64 0.801541 0.598029
0.641 0.800943 0.59883
0.642 0.800343 0.599631
0.643 0.799744 0.600431
0.644 0.799143 0.601231
0.645 0.798541 0.60203
0.646 0.797939 0.602828
0.647 0.797336 0.603626
0.648 0.796732 0.604423
0.649 0.796127 0.605219
0.65 0.795521 0.606015
0.651 0.794915 0.60681
0.652 0.794308 0.607605
0.653 0.7937 0.608399
0.654 0.793091 0.609192
0.655 0.792482 0.609985
0.656 0.791871 0.610778
0.657 0.79126 0.611569
0.658 0.790648 0.61236
0.659 0.790036 0.613151
0.66 0.789422 0.61394
0.661 0.788808 0.614729
0.662 0.788193 0.615518
0.663 0.787577 0.616306
0.664 0.78696 0.617093
0.665 0.786343 0.61788
0.666 0.785725 0.618666
0.667 0.785106 0.619452
0.668 0.784486 0.620236
0.669 0.783865 0.621021
0.67 0.783244 0.621804
0.671 0.782622 0.622587
0.672 0.781999 0.62337
0.673 0.781375 0.624151
0.674 0.780751 0.624932
0.675 0.780126 0.625713
0.676 0.7795 0.626493
0.677 0.778873 0.627272
0.678 0.778245 0.628051
0.679 0.777617 0.628829
0.68 0.776988 0.629606
0.681 0.776358 0.630383
0.682 0.775727 0.631159
0.683 0.775096 0.631934
0.684 0.774463 0.632709
0.685 0.77383 0.633483
0.686 0.773196 0.634257
0.687 0.772562 0.63503
0.688 0.771927 0.635802
0.689 0.77129 0.636574
0.69 0.770653 0.637345
0.691 0.770016 0.638115
0.692 0.769377 0.638885
0.693 0.768738 0.639654
0.694 0.768098 0.640423
0.695 0.767457 0.64119
0.696 0.766816 0.641958
0.697 0.766174 0.642724
0.698 0.765531 0.64349
0.699 0.764887 0.644255
0.7 0.764242 0.64502
0.701 0.763597 0.645784
0.702 0.762951 0.646547
0.703 0.762304 0.64731
0.704 0.761656 0.648072
0.705 0.761008 0.648833
0.706 0.760359 0.649594
0.707 0.759709 0.650354
0.708 0.759058 0.651114
0.709 0.758407 0.651872
0.71 0.757755 0.65263
0.711 0.757102 0.653388
0.712 0.756448 0.654145
0.713 0.755793 0.654901
0.714 0.755138 0.655656
0.715 0.754482 0.656411
0.716 0.753826 0.657166
0.717 0.753168 0.657919
0.718 0.75251 0.658672
0.719 0.751851 0.659424
0.72 0.751191 0.660176
0.721 0.750531 0.660927
0.722 0.749869 0.661677
0.723 0.749207 0.662427
0.724 0.748545 0.663175
0.725 0.747881 0.663924
0.726 0.747217 0.664671
0.727 0.746552 0.665418
0.728 0.745886 0.666165
0.729 0.74522 0.66691
0.73 0.744553 0.667655
0.731 0.743885 0.668399
0.732 0.743216 0.669143
0.733 0.742546 0.669886
0.734 0.741876 0.670628
0.735 0.741205 0.67137
0.736 0.740534 0.672111
0.737 0.739861 0.672851
0.738 0.739188 0.673591
0.739 0.738514 0.674329
0.74 0.737839 0.675068
0.741 0.737164 0.675805
0.742 0.736488 0.676542
0.743 0.735811 0.677278
0.744 0.735134 0.678014
0.745 0.734455 0.678749
0.746 0.733776 0.679483
0.747 0.733096 0.680216
0.748 0.732416 0.680949
0.749 0.731735 0.681681
0.75 0.731053 0.682413
0.751 0.73037 0.683144
0.752 0.729686 0.683874
0.753 0.729002 0.684603
0.754 0.728317 0.685332
0.755 0.727632 0.68606
0.756 0.726945 0.686787
0.757 0.726258 0.687514
0.758 0.72557 0.68824
0.759 0.724882 0.688965
0.76 0.724193 0.68969
0.761 0.723503 0.690414
0.762 0.722812 0.691137
0.763 0.722121 0.691859
0.764 0.721428 0.692581
0.765 0.720735 0.693302
0.766 0.720042 0.694023
0.767 0.719348 0.694742
0.768 0.718653 0.695462
0.769 0.717957 0.69618
0.77 0.71726 0.696898
0.771 0.716563 0.697615
0.772 0.715865 0.698331
0.773 0.715167 0.699046
0.774 0.714467 0.699761
0.775 0.713767 0.700475
0.776 0.713066 0.701189
0.777 0.712365 0.701902
0.778 0.711663 0.702614
0.779 0.71096 0.703325
0.78 0.710256 0.704036
0.781 0.709552 0.704746
0.782 0.708847 0.705455
0.783 0.708141 0.706164
0.784 0.707435 0.706871
0.785 0.706727 0.707579
0.786 0.70602 0.708285
0.787 0.705311 0.708991
0.788 0.704602 0.709696
0.789 0.703892 0.7104
0.79 0.703181 0.711104
0.791 0.70247 0.711806
0.792 0.701757 0.712509
0.793 0.701045 0.71321
0.794 0.700331 0.713911
0.795 0.699617 0.714611
0.796 0.698902 0.71531
0.797 0.698186 0.716009
0.798 0.69747 0.716707
0.799 0.696753 0.717404
0.8 0.696035 0.7181
0.801 0.695317 0.718796
0.802 0.694598 0.719491
0.803 0.693878 0.720185
0.804 0.693158 0.720879
0.805 0.692437 0.721572
0.806 0.691715 0.722264
0.807 0.690992 0.722955
0.808 0.690269 0.723646
0.809 0.689545 0.724336
0.81 0.68882 0.725025
0.811 0.688095 0.725714
0.812 0.687369 0.726402
0.813 0.686642 0.727089
0.814 0.685915 0.727775
0.815 0.685187 0.728461
0.816 0.684458 0.729145
0.817 0.683729 0.72983
0.818 0.682999 0.730513
0.819 0.682268 0.731196
0.82 0.681536 0.731878
0.821 0.680804 0.732559
0.822 0.680071 0.733239
0.823 0.679338 0.733919
0.824 0.678604 0.734598
0.825 0.677869 0.735277
0.826 0.677133 0.735954
0.827 0.676397 0.736631
0.828 0.67566 0.737307
0.829 0.674922 0.737982
0.83 0.674184 0.738657
0.831 0.673445 0.739331
0.832 0.672706 0.740004
0.833 0.671965 0.740676
0.834 0.671224 0.741348
0.835 0.670483 0.742019
0.836 0.66974 0.742689
0.837 0.668998 0.743359
0.838 0.668254 0.744027
0.839 0.66751 0.744695
0.84 0.666765 0.745362
0.841 0.666019 0.746029
0.842 0.665273 0.746695
0.843 0.664526 0.74736
0.844 0.663778 0.748024
0.845 0.66303 0.748687
0.846 0.662281 0.74935
0.847 0.661531 0.750012
0.848 0.660781 0.750673
0.849 0.66003 0.751334
0.85 0.659278 0.751993
0.851 0.658526 0.752652
0.852 0.657773 0.75331
0.853 0.65702 0.753968
0.854 0.656265 0.754625
0.855 0.65551 0.755281
0.856 0.654755 0.755936
0.857 0.653999 0.75659
0.858 0.653242 0.757244
0.859 0.652484 0.757897
0.86 0.651726 0.758549
0.861 0.650967 0.7592
0.862 0.650208 0.759851
0.863 0.649448 0.760501
0.864 0.648687 0.76115
0.865 0.647925 0.761798
0.866 0.647163 0.762446
0.867 0.646401 0.763093
0.868 0.645637 0.763739
0.869 0.644873 0.764384
0.87 0.644109 0.765029
0.871 0.643343 0.765673
0.872 0.642577 0.766316
0.873 0.641811 0.766958
0.874 0.641044 0.767599
0.875 0.640276 0.76824
0.876 0.639507 0.76888
0.877 0.638738 0.769519
0.878 0.637968 0.770158
0.879 0.637198 0.770795
0.88 0.636427 0.771432
0.881 0.635655 0.772068
0.882 0.634883 0.772704
0.883 0.63411 0.773338
0.884 0.633336 0.773972
0.885 0.632562 0.774605
0.886 0.631787 0.775237
0.887 0.631012 0.775869
0.888 0.630236 0.776499
0.889 0.629459 0.777129
0.89 0.628681 0.777758
0.891 0.627903 0.778387
0.892 0.627125 0.779014
0.893 0.626345 0.779641
0.894 0.625566 0.780267
0.895 0.624785 0.780892
0.896 0.624004 0.781517
0.897 0.623222 0.782141
0.898 0.62244 0.782764
0.899 0.621657 0.783386
0.9 0.620873 0.784007
0.901 0.620089 0.784628
0.902 0.619304 0.785247
0.903 0.618518 0.785866
0.904 0.617732 0.786484
0.905 0.616945 0.787102
0.906 0.616158 0.787718
0.907 0.61537 0.788334
0.908 0.614582 0.788949
0.909 0.613792 0.789564
0.91 0.613003 0.790177
0.911 0.612212 0.79079
0.912 0.611421 0.791402
0.913 0.610629 0.792013
0.914 0.609837 0.792623
0.915 0.609044 0.793233
0.916 0.608251 0.793841
0.917 0.607457 0.794449
0.918 0.606662 0.795056
0.919 0.605867 0.795663
0.92 0.605071 0.796268
0.921 0.604274 0.796873
0.922 0.603477 0.797477
0.923 0.602679 0.79808
0.924 0.601881 0.798682
0.925 0.601082 0.799284
0.926 0.600283 0.799885
0.927 0.599482 0.800485
0.928 0.598682 0.801084
0.929 0.59788 0.801682
0.93 0.597078 0.80228
0.931 0.596276 0.802876
0.932 0.595473 0.803472
0.933 0.594669 0.804067
0.934 0.593865 0.804662
0.935 0.59306 0.805255
0.936 0.592254 0.805848
0.937 0.591448 0.80644
0.938 0.590642 0.807031
0.939 0.589834 0.807621
0.94 0.589026 0.808211
0.941 0.588218 0.8088
0.942 0.587409 0.809387
0.943 0.586599 0.809974
0.944 0.585789 0.810561
0.945 0.584978 0.811146
0.946 0.584167 0.811731
0.947 0.583355 0.812315
0.948 0.582542 0.812898
0.949 0.581729 0.81348
0.95 0.580915 0.814061
0.951 0.580101 0.814642
0.952 0.579286 0.815222
0.953 0.578471 0.815801
0.954 0.577655 0.816379
0.955 0.576838 0.816956
0.956 0.576021 0.817532
0.957 0.575203 0.818108
0.958 0.574385 0.818683
0.959 0.573566 0.819257
0.96 0.572746 0.81983
0.961 0.571926 0.820403
0.962 0.571106 0.820974
0.963 0.570284 0.821545
0.964 0.569463 0.822115
0.965 0.56864 0.822684
0.966 0.567817 0.823252
0.967 0.566994 0.82382
0.968 0.56617 0.824387
0.969 0.565345 0.824952
0.97 0.56452 0.825517
0.971 0.563694 0.826082
0.972 0.562868 0.826645
0.973 0.562041 0.827207
0.974 0.561214 0.827769
0.975 0.560386 0.82833
0.976 0.559557 0.82889
0.977 0.558728 0.829449
0.978 0.557898 0.830008
0.979 0.557068 0.830565
0.98 0.556237 0.831122
0.981 0.555406 0.831678
0.982 0.554574 0.832233
0.983 0.553742 0.832787
0.984 0.552909 0.83334
0.985 0.552075 0.833893
0.986 0.551241 0.834445
0.987 0.550406 0.834996
0.988 0.549571 0.835546
0.989 0.548735 0.836095
0.99 0.547899 0.836643
0.991 0.547062 0.837191
0.992 0.546225 0.837738
0.993 0.545387 0.838283
