-6 -6 0.0455359
-5.80328 -6 0.0433178
-5.60656 -6 0.0409896
-5.40984 -6 0.0386922
-5.21311 -6 0.0365672
-5.01639 -6 0.0347392
-4.81967 -6 0.0333058
-4.62295 -6 0.0323356
-4.42623 -6 0.0318694
-4.22951 -6 0.0319239
-4.03279 -6 0.0324933
-3.83607 -6 0.033547
-3.63934 -6 0.0350269
-3.44262 -6 0.0368434
-3.2459 -6 0.0388766
-3.04918 -6 0.0409846
-2.85246 -6 0.0430187
-2.65574 -6 0.0448451
-2.45902 -6 0.0463653
-2.2623 -6 0.047529
-2.06557 -6 0.048333
-1.86885 -6 0.0488056
-1.67213 -6 0.048981
-1.47541 -6 0.0488723
-1.27869 -6 0.0484557
-1.08197 -6 0.0476719
-0.885246 -6 0.0464461
-0.688525 -6 0.0447182
-0.491803 -6 0.0424731
-0.295082 -6 0.0397577
-0.0983607 -6 0.0366784
0.0983607 -6 0.0337609
0.295082 -6 0.0304113
0.491803 -6 0.0270947
0.688525 -6 0.0239234
0.885246 -6 0.0210099
1.08197 -6 0.0184622
1.27869 -6 0.0163704
1.47541 -6 0.0147858
1.67213 -6 0.0137062
1.86885 -6 0.0130705
2.06557 -6 0.0127708
2.2623 -6 0.0126747
2.45902 -6 0.0126528
2.65574 -6 0.012599
2.85246 -6 0.0124403
3.04918 -6 0.0121341
3.2459 -6 0.0116587
3.44262 -6 0.0110041
3.63934 -6 0.0101678
3.83607 -6 0.00915835
4.03279 -6 0.00800116
4.22951 -6 0.00674323
4.42623 -6 0.00545077
4.62295 -6 0.00419961
4.81967 -6 0.00306128
5.01639 -6 0.00208986
5.21311 -6 0.00131446
5.40984 -6 0.000739233
5.60656 -6 0.000349394
5.80328 -6 0.000119523
-6 -5.80328 0.0433178
-5.80328 -5.80328 0.0393296
-5.60656 -5.80328 0.0353242
-5.40984 -5.80328 0.0315279
-5.21311 -5.80328 0.0281295
-5.01639 -5.80328 0.0252619
-4.81967 -5.80328 0.0230007
-4.62295 -5.80328 0.0213736
-4.42623 -5.80328 0.0203762
-4.22951 -5.80328 0.0199864
-4.03279 -5.80328 0.0201746
-3.83607 -5.80328 0.0209077
-3.63934 -5.80328 0.0221481
-3.44262 -5.80328 0.0238511
-3.2459 -5.80328 0.025962
-3.04918 -5.80328 0.028417
-2.85246 -5.80328 0.0311489
-2.65574 -5.80328 0.0340945
-2.45902 -5.80328 0.0372022
-2.2623 -5.80328 0.040433
-2.06557 -5.80328 0.0437514
-1.86885 -5.80328 0.0471071
-1.67213 -5.80328 0.0504133
-1.47541 -5.80328 0.0535286
-1.27869 -5.80328 0.056255
-1.08197 -5.80328 0.0583554
-0.885246 -5.80328 0.0595905
-0.688525 -5.80328 0.0597648
-0.491803 -5.80328 0.0587677
-0.295082 -5.80328 0.0565978
-0.0983607 -5.80328 0.0533623
0.0983607 -5.80328 0.0489007
0.295082 -5.80328 0.0442769
0.491803 -5.80328 0.0392661
0.688525 -5.80328 0.0340958
0.885246 -5.80328 0.0290092
1.08197 -5.80328 0.0242521
1.27869 -5.80328 0.0200475
1.47541 -5.80328 0.0165648
1.67213 -5.80328 0.0138944
1.86885 -5.80328 0.0120366
2.06557 -5.80328 0.0109107
2.2623 -5.80328 0.0103783
2.45902 -5.80328 0.0102749
2.65574 -5.80328 0.0104365
2.85246 -5.80328 0.010717
3.04918 -5.80328 0.0109927
3.2459 -5.80328 0.0111603
3.44262 -5.80328 0.0111346
3.63934 -5.80328 0.0108505
3.83607 -5.80328 0.0102708
4.03279 -5.80328 0.00939548
4.22951 -5.80328 0.00826584
4.42623 -5.80328 0.00696076
4.62295 -5.80328 0.00558275
4.81967 -5.80328 0.00423864
5.01639 -5.80328 0.00302073
5.21311 -5.80328 0.00199413
5.40984 -5.80328 0.00119287
5.60656 -5.80328 0.000623417
5.80328 -5.80328 0.00027196
-6 -5.60656 0.0409896
-5.80328 -5.60656 0.0353242
-5.60656 -5.60656 0.0298439
-5.40984 -5.60656 0.0248409
-5.21311 -5.60656 0.0205139
-5.01639 -5.60656 0.0169592
-4.81967 -5.60656 0.0141861
