0.318946 0.997998
0.318887 0.998184
0.318828 0.998369
0.318769 0.998555
0.31871 0.99874
0.318651 0.998926
0.31891 0.99811
0.318851 0.998296
0.318793 0.998481
0.318734 0.998667
0.318675 0.998852
0.318934 0.998036
0.318875 0.998222
0.318816 0.998408
0.318757 0.998593
0.318698 0.998779
0.318639 0.998964
0.318898 0.998149
0.318839 0.998334
0.31878 0.99852
0.318721 0.998705
0.318663 0.998891
0.318921 0.998075
0.318863 0.998261
0.318804 0.998446
0.318745 0.998632
0.318686 0.998817
0.318945 0.998001
0.318886 0.998187
0.318827 0.998373
0.318768 0.998558
0.318709 0.998744
0.31865 0.998929
0.318909 0.998113
0.31885 0.998299
0.318792 0.998485
0.318733 0.99867
0.318674 0.998856
0.318933 0.99804
0.318874 0.998225
0.318815 0.998411
0.318756 0.998597
0.318697 0.998782
0.318638 0.998968
0.318897 0.998152
0.318838 0.998337
0.318779 0.998523
0.31872 0.998709
0.318662 0.998894
0.31892 0.998078
0.318862 0.998264
0.318803 0.998449
0.318744 0.998635
0.318685 0.998821
0.318944 0.998005
0.318885 0.99819
0.318826 0.998376
0.318767 0.998561
0.318708 0.998747
0.318649 0.998933
0.318908 0.998117
0.318849 0.998302
0.31879 0.998488
0.318732 0.998673
0.318673 0.998859
0.318932 0.998043
0.318873 0.998229
0.318814 0.998414
0.318755 0.9986
0.318696 0.998785
0.318637 0.998971
0.318896 0.998155
0.318837 0.998341
0.318778 0.998526
0.318719 0.998712
0.31866 0.998897
0.318919 0.998082
0.318861 0.998267
0.318802 0.998453
0.318743 0.998638
0.318684 0.998824
0.318943 0.998008
0.318884 0.998194
0.318825 0.998379
0.318766 0.998565
0.318707 0.99875
0.318648 0.998936
0.318907 0.99812
0.318848 0.998306
0.318789 0.998491
0.318731 0.998677
0.318672 0.998862
0.318931 0.998046
0.318872 0.998232
0.318813 0.998418
0.318754 0.998603
0.318695 0.998789
0.318636 0.998974
0.318895 0.998158
0.318836 0.998344
0.318777 0.99853
0.318718 0.998715
0.318659 0.998901
0.318918 0.998085
0.318859 0.99827
0.318801 0.998456
0.318742 0.998642
0.318683 0.998827
0.318942 0.998011
0.318883 0.998197
0.318824 0.998382
0.318765 0.998568
0.318706 0.998754
0.318647 0.998939
0.318906 0.998123
0.318847 0.998309
0.318788 0.998495
0.318729 0.99868
0.318671 0.998866
0.318929 0.99805
0.318871 0.998235
0.318812 0.998421
0.318753 0.998607
0.318694 0.998792
0.318635 0.998978
0.318894 0.998162
0.318835 0.998347
0.318776 0.998533
0.318717 0.998718
0.318658 0.998904
0.318917 0.998088
0.318858 0.998274
0.3188 0.998459
0.318741 0.998645
0.318682 0.99883
0.318941 0.998015
0.318882 0.9982
0.318823 0.998386
0.318764 0.998571
0.318705 0.998757
0.318646 0.998942
0.318905 0.998127
0.318846 0.998312
0.318787 0.998498
0.318728 0.998683
0.31867 0.998869
0.318928 0.998053
0.31887 0.998239
0.318811 0.998424
0.318752 0.99861
0.318693 0.998795
0.318634 0.998981
0.318893 0.998165
0.318834 0.998351
0.318775 0.998536
0.318716 0.998722
0.318657 0.998907
0.318916 0.998091
0.318857 0.998277
0.318798 0.998463
