-100 2.11882e-28
-99 6.33354e-28
-98 1.87437e-27
-97 5.4919e-27
-96 1.59311e-26
-95 4.57538e-26
-94 1.30096e-25
-93 3.66235e-25
-92 1.02073e-24
-91 2.81657e-24
-90 7.6946e-24
-89 2.08118e-23
-88 5.573e-23
-87 1.4775e-22
-86 3.87811e-22
-85 1.00779e-21
-84 2.59286e-21
-83 6.60458e-21
-82 1.66559e-20
-81 4.1586e-20
-80 1.02798e-19
-79 2.51581e-19
-78 6.09576e-19
-77 1.4623e-18
-76 3.47296e-18
-75 8.16624e-18
-74 1.90108e-17
-73 4.38164e-17
-72 9.99838e-17
-71 2.25881e-16
-70 5.05227e-16
-69 1.1188e-15
-68 2.45286e-15
-67 5.32415e-15
-66 1.14416e-14
-65 2.43432e-14
-64 5.12775e-14
-63 1.06938e-13
-62 2.20799e-13
-61 4.51354e-13
-60 9.13472e-13
-59 1.83033e-12
-58 3.63096e-12
-57 7.13133e-12
-56 1.38668e-11
-55 2.66956e-11
-54 5.08814e-11
-53 9.60143e-11
-52 1.79378e-10
-51 3.31788e-10
-50 6.07588e-10
-49 1.10158e-09
-48 1.97732e-09
-47 3.51396e-09
-46 6.18262e-09
-45 1.07698e-08
-44 1.85736e-08
-43 3.17135e-08
-42 5.36104e-08
-41 8.97244e-08
-40 1.48672e-07
-39 2.43896e-07
-38 3.9613e-07
-37 6.36983e-07
-36 1.01409e-06
-35 1.59837e-06
-34 2.49425e-06
-33 3.85352e-06
-32 5.89431e-06
-31 8.92617e-06
-30 1.3383e-05
-29 1.98655e-05
-28 2.91947e-05
-27 4.2478e-05
-26 6.11902e-05
-25 8.72683e-05
-24 0.000123222
-23 0.000172257
-22 0.000238409
-21 0.000326682
-20 0.000443185
-19 0.000595253
-18 0.000791545
-17 0.00104209
-16 0.0013583
-15 0.00175283
-14 0.00223945
-13 0.0028327
-12 0.00354746
-11 0.00439836
-10 0.0053991
-9 0.00656158
-8 0.00789502
-7 0.00940491
-6 0.0110921
-5 0.0129518
-4 0.0149727
-3 0.0171369
-2 0.0194186
-1 0.0217852
0 0.0241971
1 0.0266085
2 0.0289692
3 0.0312254
4 0.0333225
5 0.0352065
6 0.036827
7 0.0381388
8 0.0391043
9 0.0396953
10 0.0398942
11 0.0396953
12 0.0391043
13 0.0381388
14 0.036827
15 0.0352065
16 0.0333225
17 0.0312254
18 0.0289692
19 0.0266085
20 0.0241971
21 0.0217852
22 0.0194186
23 0.0171369
24 0.0149727
25 0.0129518
26 0.0110921
27 0.00940491
28 0.00789502
29 0.00656158
30 0.0053991
31 0.00439836
32 0.00354746
33 0.0028327
34 0.00223945
35 0.00175283
36 0.0013583
37 0.00104209
38 0.000791545
39 0.000595253
40 0.000443185
41 0.000326682
42 0.000238409
43 0.000172257
44 0.000123222
45 8.72683e-05
46 6.11902e-05
47 4.2478e-05
48 2.91947e-05
49 1.98655e-05
50 1.3383e-05
51 8.92617e-06
52 5.89431e-06
53 3.85352e-06
54 2.49425e-06
55 1.59837e-06
56 1.01409e-06
57 6.36983e-07
58 3.9613e-07
59 2.43896e-07
60 1.48672e-07
61 8.97244e-08
62 5.36104e-08
63 3.17135e-08
64 1.85736e-08
65 1.07698e-08
66 6.18262e-09
67 3.51396e-09
68 1.97732e-09
69 1.10158e-09
70 6.07588e-10
71 3.31788e-10
72 1.79378e-10
73 9.60143e-11
74 5.08814e-11
75 2.66956e-11
76 1.38668e-11
77 7.13133e-12
78 3.63096e-12
79 1.83033e-12
80 9.13472e-13
81 4.51354e-13
82 2.20799e-13
83 1.06938e-13
84 5.12775e-14
85 2.43432e-14
86 1.14416e-14
87 5.32415e-15
88 2.45286e-15
89 1.1188e-15
90 5.05227e-16
91 2.25881e-16
92 9.99838e-17
93 4.38164e-17
94 1.90108e-17
95 8.16624e-18
96 3.47296e-18
97 1.4623e-18
98 6.09576e-19
99 2.51581e-19
100 1.02798e-19
