-100 3.35453e-21
-99 1.49668e-20
-98 3.9272e-20
-97 8.34848e-20
-96 1.57388e-19
-95 2.72727e-19
-94 4.42836e-19
-93 6.85094e-19
-92 1.03207e-18
-91 1.56254e-18
-90 2.47465e-18
-89 4.25946e-18
-88 8.16494e-18
-87 1.75914e-17
-86 4.24712e-17
-85 1.12777e-16
-84 3.18448e-16
-83 9.21742e-16
-82 2.65846e-15
-81 7.50895e-15
-80 2.05858e-14
-79 5.45601e-14
-78 1.39606e-13
-77 3.44791e-13
-76 8.22049e-13
-75 1.89232e-12
-74 4.20558e-12
-73 9.02097e-12
-72 1.86645e-11
-71 3.72177e-11
-70 7.14493e-11
-69 1.31901e-10
-68 2.33857e-10
-67 3.97722e-10
-66 6.48175e-10
-65 1.01175e-09
-64 1.5136e-09
-63 2.17693e-09
-62 3.03373e-09
-61 4.16466e-09
-60 5.80025e-09
-59 8.53943e-09
-58 1.37791e-08
-57 2.45061e-08
-56 4.66823e-08
-55 9.15394e-08
-54 1.7914e-07
-53 3.43456e-07
-52 6.38811e-07
-51 1.14669e-06
-50 1.98058e-06
-49 3.28488e-06
-48 5.22271e-06
-47 7.94721e-06
-46 1.15536e-05
-45 1.60148e-05
-44 2.11117e-05
-43 2.63801e-05
-42 3.11058e-05
-41 3.43978e-05
-40 3.53624e-05
-39 3.33705e-05
-38 2.83673e-05
-37 2.11244e-05
-36 1.33012e-05
-35 7.19582e-06
-34 5.14677e-06
-33 8.69729e-06
-32 1.78064e-05
-31 3.04936e-05
-30 4.32432e-05
-29 5.22153e-05
-28 5.48968e-05
-27 5.14703e-05
-26 4.51399e-05
-25 4.10646e-05
-24 4.4295e-05
-23 5.77756e-05
-22 8.16088e-05
-21 0.000114164
-20 0.000154548
-19 0.000205143
-18 0.000273052
-17 0.00037038
-16 0.000514739
-15 0.000731901
-14 0.00106153
-13 0.00156455
-12 0.00232826
-11 0.00346464
-10 0.00509843
-9 0.00734535
-8 0.0102839
-7 0.0139272
-6 0.0182017
-5 0.0229386
-4 0.0278829
-3 0.0327228
-2 0.0371366
-1 0.0408514
0 0.0436979
1 0.0456444
2 0.0467944
3 0.0473421
4 0.0474965
5 0.0474007
6 0.0470745
7 0.0464051
8 0.0451912
9 0.0432229
10 0.0403703
11 0.0366484
12 0.0322387
13 0.0274612
14 0.0227112
15 0.0183779
16 0.0147699
17 0.0120631
18 0.0102815
19 0.0093111
20 0.00893873
21 0.00890599
22 0.00896337
23 0.00891337
24 0.00863522
25 0.00808909
26 0.00730318
27 0.00635024
28 0.00532136
29 0.00430358
30 0.00336512
31 0.00254905
32 0.00187401
33 0.00133931
34 0.000931601
35 0.000631086
36 0.00041633
37 0.000267249
38 0.000166632
39 0.000100621
40 5.85769e-05
41 3.26502e-05
42 1.72454e-05
43 8.49969e-06
44 3.82416e-06
45 1.53226e-06
46 5.57273e-07
47 2.48203e-07
48 2.27213e-07
49 2.91817e-07
50 3.47897e-07
51 3.63977e-07
52 3.4066e-07
53 2.91316e-07
54 2.31105e-07
55 1.71853e-07
56 1.20637e-07
57 8.03305e-08
58 5.09107e-08
59 3.07805e-08
60 1.77831e-08
61 9.83101e-09
62 5.20764e-09
63 2.64803e-09
64 1.29619e-09
65 6.13659e-10
66 2.83273e-10
67 1.29248e-10
68 5.95738e-11
69 2.86043e-11
70 1.47846e-11
71 8.37945e-12
72 5.16029e-12
73 3.34915e-12
74 2.21407e-12
75 1.45241e-12
76 9.30031e-13
77 5.75878e-13
78 3.43107e-13
79 1.96274e-13
80 1.07706e-13
81 5.66876e-14
82 2.86406e-14
83 1.38973e-14
84 6.47941e-15
85 2.90864e-15
86 1.2567e-15
87 5.23001e-16
88 2.10482e-16
89 8.14577e-17
90 3.05592e-17
91 1.11004e-17
92 3.85675e-18
93 1.33173e-18
94 4.26729e-19
95 1.4003e-19
96 4.20654e-20
97 1.26214e-20
98 3.65112e-21
99 8.5673e-22
100 1.65217e-22
